,label,content
1052,1,[삭제된 게시물의 답글]독재하기위해 바른말 잘한 호남 탄압했지 웃기고 있네.   지금 침묵하는거 보면 니들 실체 나오는거지.
1053,-1,과거 대통들이 즐라도를 막은 이유 그래야 나라가 발전했다 ㅋㅋ 즐라도 것들이 찌그러져 있을 때 다들 땀흘려 일하고 나라에 사기꾼들과 조폭들 그리고 간첩들이 없어졌다  지금 꼬라지 봐라 ㅋ 다들 꽁돈에 미쳤고 장관 시아버지도 죽은 지 60년이 넘은 사람들도 유공자되는 시대다 ㅋㅋ 이게 즐라도들이 원하는 먹고 놀면서도 나만 잘살면 된다는 식의 세상이다   어찌 이것들은 변함이 없을까 ㅋ 미천하고 미련해서 돈 몇푼에 사기꾼들표 180석이나 만들어 주고 나라 부동산 무너지는거 보고도 안 부끄럽냐  ㅋ
1054,-1,해도 해도 너무한다 . 나라 전 분야에서 국가 시스템이 붕괴되고 단 내일이 두렵다. 
1055,-1,울나라 현재까지 확진자 총수 36천명 미국 하루 확진자의 1/6 밖에 안된다 얼마나 잘하고 있냐 대구 폐렴만 아니었음 1만명도 안됐을텐데 ㅅㅂ 깽북 넘들 책암 총사망 505명 미국 하루 1/3 밖에 안됨
1056,-1,담주는 전고점넘어 7만원갑세 주주님들 천지신명께 빕시다 
1057,-1,정책 오류의 원인 ? 나라 각 분야에 고도의 전문가를  배치 해야 하는데 학연 지연 인맥 들을 중시해서  배치 하다 보니 실력 없는 사람들로 채워져 정책 내는 쪽쪽 헛다리 짚고 똥볼 차기 일수인데  뭐가 제대로 되겠는가 !!!
1058,-1,seouㅋjhki니놈맞지?▶박죄인 놀이하고 찐일매꾹노짓거리가 챙피인줄모르고 혀바닥 꼬부라진 소리한 괴시키는 뉘기여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1059,-1,양아치. 매도 내리막길 서거
1060,-1,"추장관 서울시 보궐말고  지방선거? 나오면 된다. 민주당 누가 1년만 맡고, 보수충들의 집중타켓인 법무장관 그 고초 다 견녔는데 서울시장  선물로  주어지는건 당연. "
1061,1,"공판중심수사 강조한 윤총장 ㅎㅎㅎ 윤 총장은 9일 신임 차장검사 강연에서 ""공정한 검찰은 형사사법절차에서 당사자간 공정한 기회를 보장하는 것을 의미하며 당사자주의, 공판중심 수사구조, 방어권 철저 보장 등을 포함한다""면서 ""국민의 검찰은 검찰의 주인이 국민이라는것을 늘 염두에 두어야한다는 뜻""이라며 공판중심 수사구조를 강조한 바 있다.  적극 수용하라는 지침은 ..  검찰개혁. . 검찰권 남용 개혁의 핵심 사항중 하나.ㅎ  누구더러 떡검이라 하는 겨 ? ㅋㅋㅋ  문충아? ㅋㅋ"
1062,-1,이간질jjh4간잽비짓거리는 니애이비 애이뇬한테하렴 꺼져
1063,-1,얘들아 삼전 목표가 10만  
1064,-1,와  리퍼리움!  오늘 500%  오를겠다   가상화폐가 수익죽이네
1065,-1,"이런OOO 혀꼬부라진괴소리나 박죄인떨마니들 삼전서 깽판치는괴소리나 어쩜같냐? 김문수 ""식민지 안됐다면, 오늘의 한국 있었을까"" 부적절한 신년인사 구설수... 대변인실 ""기조 잘못 전달돼"" 09.01.03 16:22l최종 업데이트 09.01.03 16:22l양주승(igen) ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ"
1066,-1,lhjs*** 문충아 ㅋ 그니깐 공수처가 검찰개혁이란 소리니?.ㅋ 개혁이 생쑈를 하는 건 아니구? ㅋㅋㅋㅋㅋㅋㅋㅋ. lhjs**** 윤가가 그래서 역겨운 겨! 표리부동!
1067,-1,필라델피아 반도체 지수 끝을 모르고 역사적 신고가를 갱신하고 있는 필라델피아 반도체 지수는 삼성전자의 주가가 하락할 수 없다는 시그널이다.
1068,-1,여든야든 여든야든  누가 대통령이 되든 상관 없다. 이재명이 되든  윤석열이 되든. 단. ~라도 대통령만큼은   용서 못하겠다는 것이 내 입장이다.  
1069,1,2021년 목표주가 10만이다. 믿음과 신뢰의 삼성  반도체 생산 기술력으로 파운드라(위탁 생산)분야에서도 1위인 대만 TSMC의 점유율도 점점 뺏어올 거다. 그리고 3나노 공정도 먼저 성공 해내면서 기술력 TSMC와 기술 격차도 늘릴 것으로 예상 된다.  애초에 같은 5나노 공정 자체도 TSMC와 기술력 차이가 난다.  삼성이 LG TV랑 지들 티비가 똑같은 우기는 것과 같다.  LG의 OLED와 8K가 삼성의 기술 보다 뛰어난 것이 사실인 것처럼 대만의 TSMC의 기술력은 삼성보다 뒤떨어진다.  TSMC가 돈 많이 버는 이유는 선택과 집중을 했기 때문이다. 위탁 생산만 하겠다 하니까 저렇게 번거다.  하지만 삼성은 가전도 생산해야하고 폰도 만들어야되고 할거 많다. 그래서 그런거다.  목표주가는 10만이다. 2021년 안에 10만 찍는다. 
1070,-1,"허경영이 말해주는 전세대란,보유세 폐지 허경영: 부동산 시장은 지금 정부정책은 케인즈 스타일을 하고 있어. 하이에크 스타일로 미시경제로 바꿔야해. 시장기능은 시장한테 맡겨야 돼. 부동산은 그냥 일반 공정거래하고 달라. 부동산의 가치를 정부가 일방적으로 가격에 끼어드는거는 그게 부동산대책이 자꾸 생기는거야. 부동산 원칙은 시장에 맡기는거야. 그러니까 부동산은 국가가 필요할때는 국법에 의해 징용할수는 있어. 군부대로 쓰거나 전쟁때는 참호로 쓸수있지만 전쟁이 끝나면 돌려줘야 되잖아. 그런건 있지만 부동산 가격을 가지고 정부가 이래라 저래라 융자가 된다 안된다 이런건 잘못이야. 자유시장 경쟁원리에 맡겨야 돼. 그래서 부동산은 강남에 집값이 집을 고급으로 지어가지고 얼마나 비싸게 받든 같은 땅에다가 싸게 지어서 대량으로 만들든 그건 업자 마음대로지. 어떻게 남의 집을 갖다가 요렇게 해라,저렇게 해라 가격이 비싸다,싸다 이게 뭐여? 그러니까 강남에서 100억짜리 200억짜리 아파트가 있어도 나둬야 돼요. 마음대로 불르라 이거야. 같은 평수인데도 자기 가격 형성은 자기들 마음대로야. 내가 중요한것은 주택보유세, 부동산 보유세 재산세 없애겠다는 거잖아. 그러면 정부는 그걸 90%까지 올리겠다는 거잖아.이게얼마나 웃겨. 이렇게 되니까 정부는 어떤 계획을 세우고 있냐면은 사업소득이 전부 전멸이니까 이제 집가진거 가지고 돈 걷어서 나라 이끌어가겠다 이소리야. 내가 그걸 다 알고있어. 엄청 그게 나라망하는거야 그게! 국민들의 장사가 잘되도록 해줘가지고 거기서 세금이 와야되는데 ""주택시장은 융자도 안된다 큰집은 융자도 안된다 뭐 안된다"" 이래 잡아놔버리면 큰 집가지고 크게 고급집을 지어서 분양하는 사람이나 큰 집가진 사람은 왜 피해를 봐야되나 자본주의 국가인데. 돈 가진 사람은 세금 많이 내는데 왜 융자 안해주노 문제있다 이말이야! 이런짓을 하면은 그게 자본주의 시장에 안 맞는 이야기야. 고급주택을 지었다 해서 세금을 적게 내냐고 많이 내는데 왜 그래 그러면 융자 해줘야지. 100억짜리 빌라 가진 사람이 돈 50억 빌려달라는데 그게낫지. 뭐 5억짜리 주택 가진 사람한테 돈 1, 2억 빌려주는거보다 훨씬 이익이 많단 말이야. 그런데 그런 좋은 거래처들 전부 융자가 안돼. 주택가격을 인상을 막아야 된다나 그게 뭐하는 사람들이야. 잘못된거야. 그래서 주택시장은 정부가 손을 대면 댈 수록 규제가 늘어나. 내가 다음 시장선거나 대통령선거 나가서 주택 보유세 안받겠다. 상속세 안받겠다. 내가 돌풍이 일어날 수가 있어."
1071,-1,여기 게시판 읽음^^ 전두환대통이 좋아지네^^
1072,-1,전두환 동상 갖다 고물상에 팔면 얼마나 받을까?
1073,1,코로나 최대라는데 주가와 지수는 최고로가네  이건 무슨 경우죠   모더나 파트너사    주식사야하나   소마젠이던가
1074,1,"[올바른판단보다 합리적판단이 주식투자에중요하다]  A:: 어 회사가 돈 조낸잘버는데 왜 주가가 이런거에요?? 이거 올바른것이 아니자나요..이거 잘못된거자나요!!    B:: 아니 이렇게 개꿀락지 짱크회사는 주식시장에 있으면 안대는거아네요오~~ 무슨 같짠케 폭등이야 폭등이    이건 올바른일이 아니자나여어어어어어어어어어어어어어 때찌때지 해야하는일이자나여어어어어어엉    주식투자에서는 올바른판단보다 합리적인 판단이 더 중요하다    합리적인판단이란..합리 合 理 즉 모든 이치를 다 합해서 판단해본다""""라는 뜻이다  ..세뇌된 좋은""""이란뜻이아니라   대게는 어릴때부터 학습적으로 쎄뇌가 되어와서 합리라는 단어는 """"좋은""""이란 뜻으로 들 알고있다   그저 기가막힐뿐이다.........   합리란 좋다라는 뜻이 아니라..이런이치 저런이치 하나도 빼지않고 다 들여다본다""""   이런뜻이다..     주식투자에 있어서 그러면 합리에 리는 어떤데이터들이 있을까   자신들 나름대로의 기준이있겠지만 기본적으로는 다음과 같은 데이터들이 있으리라 생각해본다     전자공시에 사업보고서(이곳에 자본금변동사항과 재무제표 임원들이력 주요주주 )  HTS 증권사 거래프로그램에 전체시장주체별매매동향 종목별주체들매매동향 종목에 거래원실시간입체분석  ........종목의 신용도현황..   그리고 뉴스에 어떤 미끼들이 어떤식으루다가 둥둥 떠있나하구   챠트:: 월봉 주봉 일봉 그에따른 거래량을 동반한지표   미국에 다우육상운송지수   경기가 언제 좋아진다고 뉴스에서들 떠드나..그러면 그 시점으로부터 지금 몇개월이 남아있는가  혹은 경기가 언제 나빠질거라고 예측들떠드나 그러면 그 시점으로붙어 지금 몇개월이 남아있는가    우리들은 어디로가고있는것인가..               "
1075,-1,김문수 차명진은 김영삼때한자리해먹어 근데 왜imf 당했데 니들도 한자리해먹었으니 공동책임져야지 맞지?
1076,-1,"엉터리 조지아 재검표, 가짜뉴스 쯔라시 언론들.. But 조지아는 트럼프 승!  이미지에 속지마라. 가짜다.  https://youtu.be/avpapmKCIrE  엉터리 조지아 재검표, 가짜뉴스 쯔라시 언론들.. But 조지아는 트럼프 승! & 트럼프를 대통령으로 만든, 희대의 명연설 – 2020.11.21"
1077,-1,우파는주식애기 좌파는 말같지않는 정치애기 돈은 우파가 가지고 좌파는빈털이가 
1078,-1,게시판 쓰는 자격을^^ 세금 내는 순으로 하자 공정 공평하게^^ 어떠니?
1079,-1,한국에진보보수가있나 진보보수좌우 가어딨나 자기뱃데지 불리려는 잡거지뿐이지
1080,-1,미 펜실베니아 법원 또람프 개소리 그만하라고 판결
1081,-1,나라돈 빼먹는 기초수급자 80프로인 전라도 자국민 죽이고 정권잡은 독재자 이승만  다까키마사오 박정희  그?딸 닭뇬  전두환   노태우  사기꾼 쥐박이 족속들
1082,-1,내 댓글이  멈추면 그때 개관이랑 외인들 움직일껴 ㅋㅋ  나 글 다 쓸때까지 기다려  10ㅅㅐ드라  ㅋㅋ
1083,-1,마이크론 뉴스 적는척 우선주 홍보쓰레기 애잔하다 ㅆ ㄹ ㄱ
1084,-1,베네수엘라로 갑니다 짜파구리 묵는 지옥나라 베네수엘라 경제파탄 떡퐁낙하넹
1085,1,"""아스트라 백신 효과 70%""…정부 ""협상 마무리 단계"" ""아스트라 백신 효과 70%""…정부 ""협상 마무리 단계"" SBS 원문 | 뉴스줌에서 보기 |입력2020.11.24 07:31 |수정 2020.11.24 08:58 |  ""투약 방법 달리하면 면역 효과 90%까지 올라""  <앵커>  우리 방역당국이 다국적 제약사 아스트라제네카와 코로나19 백신 공급 협상을 벌이고 있다고 얼마 전 보도해드렸는데요, 이 회사가 영국 옥스퍼드대와 함께 개발 중인 백신이 임상시험에서 70%의 유효성을 나타냈고 별다른 부작용도 없었던 것으로 나타났습니다.  김정기 기자가 보도합니다.  <기자>  아스트라제네카가 옥스퍼드대학이 공동개발 중인 코로나19 백신이 임상시험 중간분석 결과 70%의 면역 효과를 보였다고 BBC 등 주요 외신이 보도했습니다.    [라마사미/옥스포드대 공동연구 책임자 : 결과를 보면, 우리 백신은 모든 집단과 연령층에서 효과가 나타났습니다. 특히 70세 이상 대상자들에게서 효과가 좋았습니다.]  앞서 발표된 화이자 백신의 면역 효과 95%, 모더나 백신의 94.5%에 비하면 면역 효과가 떨어집니다.  연구진은 그러나 백신을 투약하는 방법을 달리하면 면역 효과가 90%까지 올라가 화이자나 모더나에 크게 뒤떨어지지 않는다고 설명했습니다.  별다른 부작용도 발생하지 않는다고 밝혔습니다.  아스트라제네카 백신은 다른 제약사의 백신에 비해 가격이 싸고, 일반 냉장고에서 6개월 이상 장기 보관이 가능하다는 장점을 가지고 있습니다.  우리 보건복지부와 SK바이오사이언스는 아스트라제네카와 코로나 백신의 국내 생산과 공급을 위한 3자 협력의향서를 체결한 바 있습니다.  최소 1천만 명분의 아스트라제네카 백신이 국내 접종을 위해 공급될 전망입니다.  정부는 백신 확보를 위한 협상이 마무리 단계에 접어들었다고 밝혔습니다.  [정은경/중앙방역대책본부장 : 연말까지는 3천만 명분에 대한 부분을 계약을 통해서 확보할 수 있을 것으로 보고 있습니다.]  정부는 국제 백신 공급체계와 제약사 개별 협상 등을 통해 3천만 명분의 코로나 백신을 확보한다는 계획을 세워놓고 있습니다. 김정기 기자"
1086,1,"삼성 5G 수출 새 역사, 미래 보인다ㅋ 대박  ㅊㅊ   ㅋㅋ"
1087,-1,재용씨  언릉 연락좀 주라니까 날 무시하는겨??  ㅋㅋ 빡치네 이거 
1088,-1,오늘도 우선주만 가냐 ㅡㅡ 본주를 사줘
1089,1,"아스트라제네카 백신, 출시부터 한국 유통까지…7문7답 아스트라제네카 백신, 출시부터 한국 유통까지…7문7답 뉴스1 원문 |입력2020.11.24 08:35 |수정 2020.11.24 08:58 |  90% 효능, 가격·유통 장점…이르면 연말 대규모 접종  국내선 SK바이오사이언스가 위탁생산, 물량 확보 용이  (서울=뉴스1) 박병진 기자 = 다국적 제약사 아스트라제네카가 23일(현지시간) 영국 옥스퍼드대학교와 공동 개발 중인 신종 코로나바이러스 감염증(코로나19) 백신이 70%의 효능을 보였다고 발표해 기대를 한 몸에 모으고 있다.  아스트라제네카의 코로나19 백신 출시와 유통 등과 관련된 의문점을 '7문 7답'으로 정리했다.  ◇ 아스트라제네카 백신, 어떻게 다른가? : 아스트라제네카 백신은 코로나바이러스를 다른 안정된 바이러스 운반체(벡터)에 담아 체내에 집어넣는 '바이러스 벡터' 방식으로 개발됐다. 백신을 접종하면 코로나바이러스에서 사람 세포에 침입하는 스파이크 단백질이 생성돼 항원으로 작용한다.  뉴스1 다국적 제약사 아스트라제네카와 옥스퍼드대학교가 공동 개발 중인 코로나19 백신. &#169; 로이터=뉴스1  <이미지를 클릭하시면 크게 보실 수 있습니다>   반면 화이자와 모더나는 유전물질인 메신저 리보핵산(mRNA)을 활용하는 신기술로 백신을 생산한다. mRNA를 이용해 유전물질을 합성해 주입한 뒤 체내 세포 안에서 단백질로 발현시켜 항원으로 작용하도록 개발한 백신이다.  뉴스1 아스트라제네카의 코로나19 백신 임상시험 &#169; AFP=뉴스1  <이미지를 클릭하시면 크게 보실 수 있습니다>   ◇ 화이자·모더나 백신과 비교했을 때 효과는? : 아스트라제네카 백신은 투여 방식을 달리한 두 차례 시험에서 각각 90%, 62%의 예방 효과를 보였다. 두 개의 평균 예방 효과는 70%였다. 이는 각각 95%와 94.5%의 예방 효과를 보인 화이자와 모더나 백신보다 낮은 수준이다. 아스트라제네카는 효능이 62%인 방식을 버리고 90% 효능의 백신을 집중적으로 연구·개발한다는 방침이다.  ◇ 아스트라제네카 백신의 장점은? : 화이자·모더나 백신보다 저렴하다. 블룸버그통신에 따르면 아스트라제네카는 백신을 1도스(성인 1명의 1회 접종량)당 4~5달러(약 4400원~5600원)에 공급할 계획이다.  모더나 백신이 1도스당 32~37달러(약 3만6000원~4만1000원)인 것과 비교하면 8분의 1 수준이다. 화이자 백신은 1도스당 19.5달러(약 2만2000원)다.  운송도 용이하다. 화이자 백신은 영하 70도, 모더나 백신은 영하 20도에서 보관해야 최대 6개월까지 효과가 유지된다. 아스트라제네카는 자사 백신이 일반적인 냉장 온도인 2~8도에서 최소 반년은 보관할 수 있다고 설명하고 있다.  뉴스1 전자현미경으로 촬영한 신종 코로나바이러스 &#169; AFP=뉴스1  <이미지를 클릭하시면 크게 보실 수 있습니다>   ◇ 아스트라제네카 백신 출시는 언제쯤? : 화이자는 앞서 지난 20일 미국 식품의약국(FDA)에 백신의 긴급사용 승인을 신청했다. 아스트라제네카도 전 세계 규제 당국에 자료를 제출하겠다고 밝힌 상태다.  블룸버그통신에 따르면 파스칼 소리오 아스트라제네카 최고경영자(CEO)는 이르면 연말에 대규모 백신 접종이 이뤄질 수 있다고 밝힌 바 있다. 맷 핸콕 영국 보건부 장관 또한 BBC 인터뷰에서 ""우리는 다음 달에 백신 접종을 시작할 수 있기를 희망한다""고 말했다.  ◇ 백신 물량은 얼마나? : 소리오 CEO는 ""2021년 1월까지 전 세계의 수억개의 백신을 공급할 수 있다고 확신한다""고 말했다. 케이트 빙엄 영국 백신 태스크포스(TF) 위원장은 그중에서 연말까지 400만도스의 아스트라제네카 백신을 확보할 수 있을 것이라고 밝혔다. 영국 정부는 아스트라제네카 백신 1억회 분량을 사전 주문한 상태다.  아스트라제네카는 이밖에 인도 세럼연구소와 저소득, 중위 소득 국가에 10억개의 코로나 백신을 제공하기 위한 라이선스 계약을 맺었다.  뉴스1 다국적 제약사 아스트라제네카. &#169; 로이터=뉴스1  <이미지를 클릭하시면 크게 보실 수 있습니다>    ◇ 남아 있는 핵심 문제는? : 한 가지 해결되지 않은 문제는 예방효과가 얼마나 지속하느냐다. 블룸버그는 의학 전문지 '랜싯'에 논문을 게재한 아스트라제네카와 달리 화이자·모더나는 보도자료를 통해 임상 시험 결과를 공개했다고 지적했다. 이는 노인 등 취약계층에서 예방효과가 얼마나 지속하는지 밝히기 위해서는 더 많은 데이터가 필요하다는 의미라고 블룸버그는 설명했다.  뉴스1 박능후 보건복지부 장관. 2020.11.17/뉴스1 &#169; News1  <이미지를 클릭하시면 크게 보실 수 있습니다>   ◇ 한국에는 누가 유통을 담당할까? : 아스트라제네카는 지난 7월 국내 SK케미칼의 자회사 SK바이오사이언스와 코로나19 백신 위탁생산 계약을 체결한 바 있다.  아직 한국은 아스트라제네카와 백신 공급 계약을 맺지 않은 상태다. 다만 박능후 보건복지부 장관은 지난 17일 국회 보건복지위원회 전체회의에서 ""다행힌 것은 아스트라제네카의 경우 생산 자체를 국내에서 하기 때문에 보다 유리하게 물량을 확보할 수 있는 여건""이라고 말했다."
1090,1,외인들들어오고 지수10시즘부터상승해요 천천히오르면대  삼성오늘2000오르면대요.69500이면대요
1091,-1,대한민국은 귀족노조 때문에 망한다. 좌파들의 득세에 문의 지주격인 민노총이 나라를 병들게 한다. 국민여러분! 내년 봄 보궐선거에서  민주당만 빼고 찍읍시다.
1092,-1,한국증시 미국증시  중국증시 일본증시  내가 지배하겠다 큰 포부 열정 도전으로    초위대한 조직
1093,-1,재용이형한테 전화옴 나만믿으래
1094,1,오늘 7만전자 가즈아 간드앗
1095,-1,"보통 우선 지분 쟁탈전 나면 보통주 폭등,, 우선주는 말 안함. 언제 쯤인지 각자 공부해야 돈 범.."
1096,-1,이번주 7만원! 다음주 8만원!
1097,1,단타 가즈아 고고싱
1098,-1,"삼성 페이, 지갑을 보조 수단으로 바꾸다ㅋ 명품폰 쓰세요   ㅋㅋ"
1099,-1,목표가 8만원이래유
1100,-1,59700원에 탑승했는데   지금 팔까요?  아니면 더 오를까요?    지금 팔았다가 또 5만원대로 내려오면 사고싶은데 내려오지않을까요?   
1101,1,"외국인대량매수실적사상최대한국아마존\50만원대세상승 외국인연속으로대량매수중~실적사상최대 실적성장성최고	외국인대량매수 \실적사상최대==한국의 아마존,알리바바이다.!!\50만원 대세상승 // [서울경제TV=김혜영기자] 하이투자증권은 24일 @N@A@V@ㅌ@R(O3542O)에 대해 “신사업의 빠른 성장에 따라 내년 매출 상승세가 기대된다”며 투자 의견은 ‘매수’, 목표주가는 39만원을 유지했다.  김민정 하이투자증권 연구원은 “N@vㅌR의 신사업인핀테크, 콘텐츠, 클라우드는 내년에도 고성장을 지속할 것”이라며 “내년 매출 성장률은 핀테크는 41%, 콘텐츠는 49%, 클라우드는 67% 등을보일 것으로 예상한다”고 설명했다.   “신사업 강화를 위한 투자는 이어지면서, 시장 선점을 위한 투자 관점으로 바라볼 필요가 있다”고 분석했다.  김 연구원은 “x-커머스전자상거래 1위 n@vㅌr 네@oi@버@통장과 멤버십 혜택으로 이용자 충성도가 향상되고, 택배물류1위기업대한통운과의 협업을 통해 안정적인 물류망을 확보했다”며 “고객 데이터를 기반으로 한 커머스 시장 지배력도 더욱 강화될 것”이라고내다봤다.  그는 “성과형 광고의 인벤토리 확대와 광고주 수요 증가로 디스플레이 광고도 안정적으로 성장하고 있다”고 덧붙였다./jjss1234567@sedaily.com[ⓒ 서울경제, ]"
1102,-1,무섭다... 장중조정으로 끝내버리다니...   지수 2700 만드려나 보다.
1103,-1,재용이 삼성전자 접고  나랑 금융투자스타트업이나 새로 하장께 어때?
1104,-1,자오늘도 달립니다!! 칠만전자가 눈앞이다!! 자오늘도 달립니다!! 칠만전자가 눈앞이다!!
1105,-1,쓰레기 언론들~ 전세 10억이면 서민 세입자냐?  그들에 대한 세무조사도 해야 한다~  자금 출처 까지 확인 하면 재미져 진다~
1106,-1,역시 안내려가고....가는구나....삼성은 갈려나보네요ㅠㅠ 역쒸 삼셩....
1107,-1,애플 대신 삼전이냐
1108,1,천천히해요 급해말고.. 매일매일 조금씩오르면데지 머가더잇어..오늘도 2000만오르자고 래일도2000가고  7만금방깨요.. 천천히해~~외인믿어요
1109,1,초우량 대박 대북주 삼성전자 이재룡회장님만 믿고 몰빵 ㄱㅋ 대박  ㅊㅊ   ㅋㅋ
1110,-1,69000   최소.... 오늘 목표가 70500원  5% 더 좋다 
1111,-1,ㅇㅇㅇㅃㅃ 동화약품 몰ㆍ?신풍처럼ㆍㆍ상상ㆍㆍ ㅃㅃ몰ㆍㆍ여기서 승부ㆍㆍㅇㅇㅇ성ㅌ
1112,1,부럽네 부러워. 삼전이 최고네. 다른거 들고 있어봐야. .의미 없게 만들고. 
1113,1,"아이폰12, 한국산 부품 가격 비율 최다..美·日보다 많은 30%에 육박ㅋ 문재인 대통령 대박 ㅊㅊ    ㅋㅋ"
1114,-1,무식한져질ysk6박죄인똘마니시키 겨우 라면타령이냐? 짜파구리 라면얼마야ㅡ>뷰시유갑질하네 베네수엘라로 갑니다 짜파구리 묵는 지옥나라	조회 37공감 1비공감 0신고 ysk6**** 122.39.***.133 |작성자글 더보기	2020.11.24 09:23 베네수엘라 경제파탄 떡퐁낙하넹 ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
1115,-1,삼성전자는 절대 네버  절대 결코 망하지 않을것 옆사람이 전해달래    난 아무말도안했다 오해말어들
1116,-1,골드만 매집중이네 얼마까지 갈까 ㅋㅋ
1117,0,"'뉴스에 팔아라' SK케미칼, 아스트라제네카 백신 임박에 '약세' '뉴스에 팔아라' SK케미칼, 아스트라제네카 백신 임박에 '약세' 머니투데이  2020.11.24 09:21 [머니투데이 김소연 기자] SK케미칼이 아스트라제네카 백신 출범 임박에 하락세다. 그간 백신 기대감에 주가가 올라온 만큼 호재 소멸로 주가가 하락하는 것으로 풀이된다.  24일 오전 9시20분 SK케미칼은 전일대비 1만5500원(3.45%) 떨어진 43만3500원을 기록 중이다.  SK케미칼은 자회사인 SK바이오사이언스에서 아스트라제네카 백신을 위탁생산하고 있다.  전날 영국 옥스퍼드대와 아스트라제네카 연구팀은 3상 임상시험 초기 데이터 분석 결과 함께 개발 중인 코로나19 백신의 평균 면역 효과가 70%라는 결과를 내놨다.  연구팀은 영국과 브라질에서 절반씩, 2만3,000명을 대상으로 시험을 진행했다. 그 결과 백신을 2회 접종한 참가자 중에서 코로나19 확진자는 30명, 가짜 약을 투약받은 이 중에서는 101명의 확진자가 각각 나왔다. 투약 방법을 조절하면 면역 효과가 90%까지 올라가는 것으로 나타났다.  아스트라제네카는 이미 영국의 독립 규제기관인 의약품건강관리제품규제청(MHRA)에 관련 데이터를 제출했다고 밝혔다. 만약 승인을 받으면 내년 1·4분기까지 7억개 분량의 백신을 생산할 수 있을 것으로 내다봤다.  아스트라제네카 백신은 경제성 측면에서 강점이 있다. 백신 1회분 가격이 3~4달러 수준으로 19.5달러인 화이자 백신보다 저렴하다. 또 아스트라제네카 백신은 냉장고 냉장 수준인 섭씨 2~8도로 6개월동안 보관할 수 있다. 각각 영하 70도와 20도에서 6개월 보관이 가능한 화이자와 모더나에 비해 보관도 쉽다.  김소연 기자 "
1118,1,왜이리 오르냐물도타야되는데 오늘 하루 쉬어
1119,1,빛나는 별  3개..10만원 가자구나..
1120,-1,오늘 7만전자 가겟네요~~~
1121,-1,정치4류 행정3류 기업2류 삼성은 1류.  반박시 대깨문
1122,1,우하하~~~~ 그래 오늘은 7만 가즈아~~~~ 내일은 75000 가즈아~~~
1123,-1,재용이  삼성전자 주가 내가 올렸어 고마워혀야대 ㅋ
1124,1,오늘9000원만넘고낼7만가자 뭐바쁘노은행이지10배만먹으면되지
1125,1,7만전자? 8만전자? 떡상각 날아가보자!!!
1126,-1,오늘은 조정 하락각이네
1127,-1,ㅎ 내가샀다 이제 바닥칠거다
1128,1,아니 어디까지 올라가노   이제 슬슬 겁나기 시작한다.   
1129,-1,대한민국 증시는 나가 지배한당께 이해돼?  안되면  걍 나가서 처  뒤져 ㅋ
1130,-1,지역차별하는 글 쓰지마셔요 그땐 글이나 쓰니 그런소리 듣지요
1131,-1,나보고 대구신천지라 씌우고 공격하네  아 전라도 ㅠㅠ
1132,1,오전중조정 조국화이팅  추미애 차기대통령 으로  문재인 대통령 화이팅  정치검찰 해체  윤석열 파면수사 민주당 100년집권고 
1133,1,내년에 내가 유사투자자문 사업시작하면 그때 대응방안 알려줄께 오늘 홍보는 여까지다잉 ㅋㅋ
1134,1,코스피 사상최고 .
1135,0,건강해지는 오가닉 조정 가겠습니다. 오짜피 기존 주주분들은 걱정없잖아요.  존버 가즈아~
1136,1,전자야~~ 시간없다^ 빨리 달려가자~~앞으로^^!!
1137,1,급해마시고 조용히들잇어요 외인들앓아서 매수타임에사요.. 외인들앓아서올레요 좀기다레
1138,1,테슬라도 ㆍ삼성도 오르고^^ 기분 좋네^^
1139,1,지금부터 1주씩  천천히 매수하기 어때? 몰빵은  금물 처  뒤질수 있을게야  ㅋㅋ
1140,-1,대형주건 대형주 할아버지건 신고점 뚫으면 다똑같네 신고점 뚫으면 위의 매물지지선이 약해져서  결국 시세가 시세한테 자기 가격을 물어보는 수준이네  탄력성 엄청나다. 폴짝폴짝 차트가 진짜 나올거같은데 삼전에서? 
1141,1,2020년 삼성전자 브랜드가치 글로벌 Top5 달성 ㅋ 대박 ㅊㅊ   ㅋㅋ
1142,-1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋ
1143,-1,대한민국 주식투자  No.1 나랑께
1144,-1,이성이 낳냐 감성이 낳냐. 긍정이면 되는거 아닌가. 누구면 어떻고 어떤 힐링인지가 중요한가. 하나의 예일 뿐이며 그저 자신이 긍정을 얻어 선을 넘지 않은채 행복할 수 있느냐인것이지.
1145,-1,재용 뱀 된겨 드래곤 아니고 스네이크 재벌은 죄지어도 깜빵 안가는 법이 이상한 나라는 끝났다
1146,1,종부세 보유세는 월세다  한달에 2백.  맘껏 올라라 집값~
1147,-1,우선주 홍보하는 놈아 알지? ㅎㅎ
1148,-1,하루 제한댓글 30개빨리  다 써야겄다 그래야 입을 봉하지 무료제공을  말이야
